time,position
0.78,0.0899427262313861
0.8,0.0799427262313861
0.82,0.05994272623138608
0.84,0.04994272623138607
0.86,0.029942726231386052
0.88,0.009942726231386034
0.9,-0.010057273768613872
0.92,-0.0400572737686139
0.94,-0.05005727376861391
0.96,-0.07005727376861393
0.98,-0.08005727376861393
1.0,-0.08005727376861393
1.02,-0.08005727376861393
1.04,-0.07005727376861393
1.06,-0.06005727376861392
1.08,-0.05005727376861391
1.1,-0.03005727376861389
1.12,-0.010057273768613872
1.14,-5.7273768613974596e-05
1.16,0.009942726231386034
1.18,0.019942726231386043
1.2,0.029942726231386052
1.22,0.029942726231386052
1.24,0.029942726231386052
1.26,0.019942726231386043
1.28,0.019942726231386043
1.3,0.009942726231386034
1.32,-5.7273768613974596e-05
1.34,-5.7273768613974596e-05
1.36,-0.010057273768613872
1.38,-0.010057273768613872
1.4,-0.010057273768613872
1.42,-0.010057273768613872
1.44,-5.7273768613974596e-05
1.46,0.009942726231386034
1.48,0.019942726231386043
1.5,0.029942726231386052
1.52,0.03994272623138606
1.54,0.04994272623138607
1.56,0.04994272623138607
1.58,0.05994272623138608
1.6,0.04994272623138607
1.62,0.04994272623138607
1.64,0.03994272623138606
1.66,0.019942726231386043
1.68,0.009942726231386034
1.7,-0.010057273768613872
1.72,-0.03005727376861389
1.74,-0.05005727376861391
1.76,-0.06005727376861392
1.78,-0.07005727376861393
1.8,-0.08005727376861393
1.82,-0.08005727376861393
1.84,-0.08005727376861393
1.86,-0.07005727376861393
1.88,-0.06005727376861392
1.9,-0.0400572737686139
1.92,-0.02005727376861388
1.94,-0.010057273768613872
1.96,0.009942726231386034
1.98,0.029942726231386052
2.0,0.03994272623138606
2.02,0.04994272623138607
2.04,0.05994272623138608
2.06,0.05994272623138608
2.08,0.04994272623138607
2.1,0.04994272623138607
2.12,0.03994272623138606
2.14,0.029942726231386052
2.16,0.019942726231386043
2.18,0.009942726231386034
2.2,-5.7273768613974596e-05
2.22,-0.010057273768613872
2.24,-0.010057273768613872
2.26,-0.010057273768613872
2.28,-0.010057273768613872
2.3,-0.010057273768613872
2.32,-5.7273768613974596e-05
2.34,-5.7273768613974596e-05
2.36,0.009942726231386034
2.38,0.019942726231386043
2.4,0.019942726231386043
2.42,0.019942726231386043
2.44,0.019942726231386043
2.46,0.019942726231386043
2.48,0.009942726231386034
2.5,-5.7273768613974596e-05
2.52,-0.010057273768613872
2.54,-0.02005727376861388
2.56,-0.0400572737686139
2.58,-0.05005727376861391
2.6,-0.05005727376861391
2.62,-0.06005727376861392
2.64,-0.06005727376861392
2.66,-0.06005727376861392
2.68,-0.05005727376861391
2.7,-0.0400572737686139
2.72,-0.02005727376861388
2.74,-0.010057273768613872
2.76,0.009942726231386034
2.78,0.029942726231386052
2.8,0.03994272623138606
2.82,0.04994272623138607
2.84,0.05994272623138608
2.86,0.06994272623138609
2.88,0.06994272623138609
2.9,0.05994272623138608
2.92,0.05994272623138608
2.94,0.04994272623138607
2.96,0.029942726231386052
2.98,0.019942726231386043
3.0,-5.7273768613974596e-05
3.02,-0.010057273768613872
3.04,-0.02005727376861388
3.06,-0.03005727376861389
3.08,-0.0400572737686139
3.1,-0.0400572737686139
3.12,-0.0400572737686139
3.14,-0.03005727376861389
3.16,-0.03005727376861389
3.18,-0.02005727376861388
3.2,-0.010057273768613872
3.22,-5.7273768613974596e-05
3.24,-5.7273768613974596e-05
3.26,0.009942726231386034
3.28,0.009942726231386034
3.3,0.009942726231386034
3.32,0.009942726231386034
3.34,-5.7273768613974596e-05
3.36,-0.010057273768613872
3.38,-0.010057273768613872
3.4,-0.02005727376861388
3.42,-0.03005727376861389
3.44,-0.03005727376861389
3.46,-0.03005727376861389
3.48,-0.03005727376861389
3.5,-0.02005727376861388
3.52,-0.02005727376861388
3.54,-0.010057273768613872
3.56,-5.7273768613974596e-05
3.58,0.019942726231386043
3.6,0.029942726231386052
3.62,0.03994272623138606
3.64,0.04994272623138607
3.66,0.05994272623138608
3.68,0.05994272623138608
3.7,0.05994272623138608
3.72,0.04994272623138607
3.74,0.04994272623138607
3.76,0.029942726231386052
3.78,0.019942726231386043
3.8,0.009942726231386034
3.82,-0.010057273768613872
3.84,-0.02005727376861388
3.86,-0.0400572737686139
3.88,-0.05005727376861391
3.9,-0.05005727376861391
3.92,-0.06005727376861392
3.94,-0.05005727376861391
3.96,-0.05005727376861391
3.98,-0.0400572737686139
4.0,-0.03005727376861389
4.02,-0.02005727376861388
4.04,-0.010057273768613872
4.06,-5.7273768613974596e-05
4.08,0.009942726231386034
4.1,0.019942726231386043
4.12,0.019942726231386043
4.14,0.019942726231386043
4.16,0.019942726231386043
4.18,0.019942726231386043
4.2,0.019942726231386043
4.22,0.009942726231386034
4.24,-5.7273768613974596e-05
4.26,-5.7273768613974596e-05
4.28,-0.010057273768613872
4.3,-0.010057273768613872
4.32,-0.010057273768613872
4.34,-0.010057273768613872
4.36,-5.7273768613974596e-05
4.38,-5.7273768613974596e-05
4.4,0.009942726231386034
4.42,0.019942726231386043
4.44,0.029942726231386052
4.46,0.029942726231386052
4.48,0.03994272623138606
4.5,0.03994272623138606
4.52,0.03994272623138606
4.54,0.029942726231386052
4.56,0.029942726231386052
4.58,0.019942726231386043
4.6,0.009942726231386034
4.62,-0.010057273768613872
4.64,-0.02005727376861388
4.66,-0.03005727376861389
4.68,-0.0400572737686139
4.7,-0.05005727376861391
4.72,-0.06005727376861392
4.74,-0.06005727376861392
4.76,-0.06005727376861392
4.78,-0.05005727376861391
4.8,-0.0400572737686139
4.82,-0.03005727376861389
4.84,-0.02005727376861388
4.86,-5.7273768613974596e-05
4.88,0.009942726231386034
4.9,0.019942726231386043
4.92,0.029942726231386052
4.94,0.03994272623138606
4.96,0.03994272623138606
4.98,0.03994272623138606
5.0,0.03994272623138606
5.02,0.03994272623138606
5.04,0.029942726231386052
5.06,0.019942726231386043
5.08,0.009942726231386034
5.1,-5.7273768613974596e-05
5.12,-5.7273768613974596e-05
5.14,-0.010057273768613872
5.16,-0.010057273768613872
5.18,-0.010057273768613872
5.2,-0.010057273768613872
5.22,-0.010057273768613872
5.24,-5.7273768613974596e-05
