time,position
0.98,0.029314868804664718
1.0,0.01931486880466471
1.02,0.01931486880466471
1.04,0.0093148688046647
1.06,-0.000685131195335309
1.08,-0.000685131195335309
1.1,-0.010685131195335207
1.12,-0.010685131195335207
1.14,-0.020685131195335216
1.16,-0.020685131195335216
1.18,-0.020685131195335216
1.2,-0.030685131195335225
1.22,-0.030685131195335225
1.24,-0.030685131195335225
1.26,-0.030685131195335225
1.28,-0.030685131195335225
1.3,-0.030685131195335225
1.32,-0.020685131195335216
1.34,-0.020685131195335216
1.36,-0.020685131195335216
1.38,-0.010685131195335207
1.4,-0.010685131195335207
1.42,-0.000685131195335309
1.44,-0.000685131195335309
1.46,0.0093148688046647
1.48,0.0093148688046647
1.5,0.0093148688046647
1.52,0.01931486880466471
1.54,0.01931486880466471
1.56,0.01931486880466471
1.58,0.029314868804664718
1.6,0.029314868804664718
1.62,0.029314868804664718
1.64,0.029314868804664718
1.66,0.029314868804664718
1.68,0.029314868804664718
1.7,0.01931486880466471
1.72,0.01931486880466471
1.74,0.01931486880466471
1.76,0.0093148688046647
1.78,0.0093148688046647
1.8,-0.000685131195335309
1.82,-0.000685131195335309
1.84,-0.010685131195335207
1.86,-0.010685131195335207
1.88,-0.020685131195335216
1.9,-0.020685131195335216
1.92,-0.030685131195335225
1.94,-0.030685131195335225
1.96,-0.030685131195335225
1.98,-0.030685131195335225
2.0,-0.030685131195335225
2.02,-0.030685131195335225
2.04,-0.030685131195335225
2.06,-0.020685131195335216
2.08,-0.020685131195335216
2.1,-0.020685131195335216
2.12,-0.010685131195335207
2.14,-0.000685131195335309
2.16,-0.000685131195335309
2.18,0.0093148688046647
2.2,0.0093148688046647
2.22,0.01931486880466471
2.24,0.01931486880466471
2.26,0.01931486880466471
2.28,0.029314868804664718
2.3,0.029314868804664718
2.32,0.029314868804664718
2.34,0.029314868804664718
2.36,0.029314868804664718
2.38,0.029314868804664718
2.4,0.029314868804664718
2.42,0.01931486880466471
2.44,0.01931486880466471
2.46,0.01931486880466471
2.48,0.0093148688046647
2.5,0.0093148688046647
2.52,-0.000685131195335309
2.54,-0.000685131195335309
2.56,-0.000685131195335309
2.58,-0.010685131195335207
2.6,-0.010685131195335207
2.62,-0.020685131195335216
2.64,-0.020685131195335216
2.66,-0.020685131195335216
2.68,-0.030685131195335225
2.7,-0.030685131195335225
2.72,-0.030685131195335225
2.74,-0.030685131195335225
2.76,-0.030685131195335225
2.78,-0.020685131195335216
2.8,-0.020685131195335216
2.82,-0.020685131195335216
2.84,-0.010685131195335207
2.86,-0.010685131195335207
2.88,-0.000685131195335309
2.9,-0.000685131195335309
2.92,0.0093148688046647
2.94,0.0093148688046647
2.96,0.01931486880466471
2.98,0.01931486880466471
3.0,0.01931486880466471
3.02,0.029314868804664718
3.04,0.029314868804664718
3.06,0.029314868804664718
3.08,0.029314868804664718
3.1,0.029314868804664718
3.12,0.029314868804664718
3.14,0.01931486880466471
3.16,0.01931486880466471
3.18,0.01931486880466471
3.2,0.0093148688046647
3.22,0.0093148688046647
3.24,-0.000685131195335309
3.26,-0.000685131195335309
3.28,-0.010685131195335207
3.3,-0.010685131195335207
3.32,-0.010685131195335207
3.34,-0.020685131195335216
3.36,-0.020685131195335216
3.38,-0.020685131195335216
3.4,-0.020685131195335216
3.42,-0.030685131195335225
3.44,-0.030685131195335225
3.46,-0.030685131195335225
3.48,-0.020685131195335216
3.5,-0.020685131195335216
3.52,-0.020685131195335216
3.54,-0.020685131195335216
3.56,-0.010685131195335207
3.58,-0.010685131195335207
3.6,-0.010685131195335207
3.62,-0.000685131195335309
3.64,-0.000685131195335309
3.66,0.0093148688046647
3.68,0.0093148688046647
3.7,0.01931486880466471
3.72,0.01931486880466471
3.74,0.01931486880466471
3.76,0.029314868804664718
3.78,0.029314868804664718
3.8,0.029314868804664718
3.82,0.029314868804664718
3.84,0.029314868804664718
3.86,0.029314868804664718
3.88,0.01931486880466471
3.9,0.01931486880466471
3.92,0.01931486880466471
3.94,0.0093148688046647
3.96,0.0093148688046647
3.98,-0.000685131195335309
4.0,-0.000685131195335309
4.02,-0.010685131195335207
4.04,-0.010685131195335207
4.06,-0.020685131195335216
4.08,-0.020685131195335216
4.1,-0.020685131195335216
4.12,-0.030685131195335225
4.14,-0.030685131195335225
4.16,-0.030685131195335225
4.18,-0.030685131195335225
4.2,-0.030685131195335225
4.22,-0.020685131195335216
4.24,-0.020685131195335216
4.26,-0.020685131195335216
4.28,-0.010685131195335207
4.3,-0.010685131195335207
4.32,-0.010685131195335207
4.34,-0.000685131195335309
4.36,-0.000685131195335309
4.38,0.0093148688046647
4.4,0.0093148688046647
4.42,0.01931486880466471
4.44,0.01931486880466471
4.46,0.01931486880466471
4.48,0.01931486880466471
