time,position
0.84,0.04946559297218156
0.86,0.03946559297218155
0.88,0.03946559297218155
0.9,0.029465592972181542
0.92,0.009465592972181525
0.94,-0.0005344070278184843
0.96,-0.010534407027818382
0.98,-0.02053440702781839
1.0,-0.0305344070278184
1.02,-0.0305344070278184
1.04,-0.0305344070278184
1.06,-0.0305344070278184
1.08,-0.0305344070278184
1.1,-0.0305344070278184
1.12,-0.02053440702781839
1.14,-0.02053440702781839
1.16,-0.010534407027818382
1.18,-0.010534407027818382
1.2,-0.0005344070278184843
1.22,-0.0005344070278184843
1.24,-0.0005344070278184843
1.26,-0.0005344070278184843
1.28,-0.0005344070278184843
1.3,-0.0005344070278184843
1.32,-0.0005344070278184843
1.34,-0.010534407027818382
1.36,-0.010534407027818382
1.38,-0.010534407027818382
1.4,-0.010534407027818382
1.42,-0.010534407027818382
1.44,-0.010534407027818382
1.46,-0.0005344070278184843
1.48,-0.0005344070278184843
1.5,0.009465592972181525
1.52,0.019465592972181534
1.54,0.019465592972181534
1.56,0.029465592972181542
1.58,0.03946559297218155
1.6,0.03946559297218155
1.62,0.03946559297218155
1.64,0.03946559297218155
1.66,0.03946559297218155
1.68,0.029465592972181542
1.7,0.019465592972181534
1.72,0.009465592972181525
1.74,-0.0005344070278184843
1.76,-0.010534407027818382
1.78,-0.02053440702781839
1.8,-0.0305344070278184
1.82,-0.04053440702781841
1.84,-0.04053440702781841
1.86,-0.05053440702781842
1.88,-0.05053440702781842
1.9,-0.04053440702781841
1.92,-0.04053440702781841
1.94,-0.0305344070278184
1.96,-0.02053440702781839
1.98,-0.010534407027818382
2.0,-0.0005344070278184843
2.02,0.009465592972181525
2.04,0.009465592972181525
2.06,0.019465592972181534
2.08,0.019465592972181534
2.1,0.019465592972181534
2.12,0.019465592972181534
2.14,0.019465592972181534
2.16,0.019465592972181534
2.18,0.009465592972181525
2.2,0.009465592972181525
2.22,0.009465592972181525
2.24,-0.0005344070278184843
2.26,-0.0005344070278184843
2.28,-0.0005344070278184843
2.3,-0.0005344070278184843
2.32,0.009465592972181525
2.34,0.009465592972181525
2.36,0.009465592972181525
2.38,0.019465592972181534
2.4,0.019465592972181534
2.42,0.019465592972181534
2.44,0.019465592972181534
2.46,0.019465592972181534
2.48,0.019465592972181534
2.5,0.009465592972181525
2.52,0.009465592972181525
2.54,-0.0005344070278184843
2.56,-0.010534407027818382
2.58,-0.02053440702781839
2.6,-0.0305344070278184
2.62,-0.0305344070278184
2.64,-0.04053440702781841
2.66,-0.04053440702781841
2.68,-0.04053440702781841
2.7,-0.04053440702781841
2.72,-0.04053440702781841
2.74,-0.0305344070278184
2.76,-0.02053440702781839
2.78,-0.010534407027818382
2.8,-0.0005344070278184843
2.82,0.009465592972181525
2.84,0.019465592972181534
2.86,0.029465592972181542
2.88,0.03946559297218155
2.9,0.03946559297218155
2.92,0.03946559297218155
2.94,0.03946559297218155
2.96,0.03946559297218155
2.98,0.029465592972181542
3.0,0.019465592972181534
3.02,0.019465592972181534
3.04,0.009465592972181525
3.06,-0.0005344070278184843
3.08,-0.0005344070278184843
3.1,-0.010534407027818382
3.12,-0.010534407027818382
3.14,-0.010534407027818382
3.16,-0.010534407027818382
3.18,-0.010534407027818382
3.2,-0.010534407027818382
3.22,-0.0005344070278184843
3.24,-0.0005344070278184843
3.26,-0.0005344070278184843
3.28,-0.0005344070278184843
3.3,-0.0005344070278184843
3.32,-0.0005344070278184843
3.34,-0.0005344070278184843
3.36,-0.010534407027818382
3.38,-0.010534407027818382
3.4,-0.02053440702781839
3.42,-0.02053440702781839
3.44,-0.02053440702781839
3.46,-0.0305344070278184
3.48,-0.0305344070278184
3.5,-0.0305344070278184
3.52,-0.02053440702781839
3.54,-0.02053440702781839
3.56,-0.010534407027818382
3.58,-0.010534407027818382
3.6,-0.0005344070278184843
3.62,0.009465592972181525
3.64,0.019465592972181534
3.66,0.029465592972181542
3.68,0.03946559297218155
3.7,0.03946559297218155
3.72,0.03946559297218155
3.74,0.03946559297218155
3.76,0.03946559297218155
3.78,0.03946559297218155
3.8,0.029465592972181542
3.82,0.019465592972181534
3.84,0.009465592972181525
3.86,-0.0005344070278184843
3.88,-0.010534407027818382
3.9,-0.02053440702781839
3.92,-0.02053440702781839
3.94,-0.0305344070278184
3.96,-0.0305344070278184
3.98,-0.0305344070278184
4.0,-0.0305344070278184
4.02,-0.0305344070278184
4.04,-0.02053440702781839
4.06,-0.02053440702781839
4.08,-0.010534407027818382
4.1,-0.010534407027818382
4.12,-0.0005344070278184843
4.14,-0.0005344070278184843
4.16,-0.0005344070278184843
4.18,-0.0005344070278184843
4.2,-0.0005344070278184843
4.22,-0.0005344070278184843
4.24,-0.0005344070278184843
4.26,-0.0005344070278184843
4.28,-0.0005344070278184843
4.3,-0.010534407027818382
4.32,-0.010534407027818382
4.34,-0.0005344070278184843
4.36,-0.0005344070278184843
4.38,-0.0005344070278184843
4.4,0.009465592972181525
4.42,0.009465592972181525
4.44,0.019465592972181534
4.46,0.019465592972181534
4.48,0.029465592972181542
4.5,0.029465592972181542
4.52,0.029465592972181542
4.54,0.029465592972181542
4.56,0.029465592972181542
4.58,0.029465592972181542
4.6,0.019465592972181534
4.62,0.009465592972181525
4.64,0.009465592972181525
4.66,-0.0005344070278184843
4.68,-0.010534407027818382
4.7,-0.02053440702781839
4.72,-0.0305344070278184
4.74,-0.0305344070278184
4.76,-0.04053440702781841
4.78,-0.04053440702781841
4.8,-0.04053440702781841
4.82,-0.04053440702781841
4.84,-0.0305344070278184
4.86,-0.02053440702781839
4.88,-0.02053440702781839
4.9,-0.010534407027818382
4.92,-0.0005344070278184843
4.94,0.009465592972181525
4.96,0.009465592972181525
4.98,0.019465592972181534
5.0,0.019465592972181534
5.02,0.019465592972181534
5.04,0.019465592972181534
5.06,0.019465592972181534
5.08,0.019465592972181534
5.1,0.009465592972181525
5.12,0.009465592972181525
5.14,0.009465592972181525
5.16,0.009465592972181525
5.18,-0.0005344070278184843
5.2,-0.0005344070278184843
5.22,-0.0005344070278184843
5.24,0.009465592972181525
5.26,0.009465592972181525
5.28,0.009465592972181525
5.3,0.009465592972181525
5.32,0.009465592972181525
5.34,0.019465592972181534
5.36,0.009465592972181525
5.38,0.009465592972181525
5.4,0.009465592972181525
5.42,0.009465592972181525
5.44,-0.0005344070278184843
5.46,-0.010534407027818382
5.48,-0.010534407027818382
5.5,-0.02053440702781839
5.52,-0.02053440702781839
5.54,-0.0305344070278184
5.56,-0.0305344070278184
5.58,-0.04053440702781841
5.6,-0.04053440702781841
5.62,-0.0305344070278184
5.64,-0.0305344070278184
5.66,-0.02053440702781839
5.68,-0.010534407027818382
5.7,-0.010534407027818382
5.72,-0.0005344070278184843
5.74,0.009465592972181525
5.76,0.019465592972181534
5.78,0.029465592972181542
5.8,0.029465592972181542
5.82,0.029465592972181542
5.84,0.029465592972181542
5.86,0.029465592972181542
5.88,0.029465592972181542
5.9,0.029465592972181542
5.92,0.019465592972181534
5.94,0.019465592972181534
5.96,0.009465592972181525
5.98,-0.0005344070278184843
6.0,-0.0005344070278184843
6.02,-0.010534407027818382
6.04,-0.010534407027818382
6.06,-0.010534407027818382
6.08,-0.010534407027818382
