time,position
1.54,-0.03384810126582283
1.56,-0.02384810126582282
1.58,-0.02384810126582282
1.6,-0.01384810126582281
1.62,-0.003848101265822912
1.64,-0.003848101265822912
1.66,0.006151898734177097
1.68,0.016151898734177106
1.7,0.016151898734177106
1.72,0.026151898734177115
1.74,0.026151898734177115
1.76,0.026151898734177115
1.78,0.016151898734177106
1.8,0.016151898734177106
1.82,0.006151898734177097
1.84,-0.003848101265822912
1.86,-0.01384810126582281
1.88,-0.01384810126582281
1.9,-0.02384810126582282
1.92,-0.02384810126582282
1.94,-0.02384810126582282
1.96,-0.02384810126582282
1.98,-0.02384810126582282
2.0,-0.01384810126582281
2.02,-0.003848101265822912
2.04,0.006151898734177097
2.06,0.006151898734177097
2.08,0.016151898734177106
2.1,0.026151898734177115
2.12,0.026151898734177115
2.14,0.026151898734177115
2.16,0.026151898734177115
2.18,0.026151898734177115
2.2,0.026151898734177115
2.22,0.016151898734177106
2.24,0.006151898734177097
2.26,-0.003848101265822912
2.28,-0.01384810126582281
2.3,-0.02384810126582282
2.32,-0.02384810126582282
2.34,-0.03384810126582283
2.36,-0.03384810126582283
2.38,-0.03384810126582283
2.4,-0.02384810126582282
2.42,-0.02384810126582282
2.44,-0.01384810126582281
2.46,-0.003848101265822912
2.48,0.006151898734177097
2.5,0.016151898734177106
2.52,0.016151898734177106
2.54,0.026151898734177115
2.56,0.026151898734177115
2.58,0.026151898734177115
2.6,0.026151898734177115
2.62,0.016151898734177106
2.64,0.016151898734177106
2.66,0.006151898734177097
2.68,-0.003848101265822912
2.7,-0.003848101265822912
2.72,-0.01384810126582281
2.74,-0.02384810126582282
2.76,-0.02384810126582282
2.78,-0.02384810126582282
2.8,-0.02384810126582282
2.82,-0.01384810126582281
2.84,-0.01384810126582281
2.86,-0.003848101265822912
2.88,0.006151898734177097
2.9,0.006151898734177097
2.92,0.016151898734177106
2.94,0.016151898734177106
2.96,0.026151898734177115
2.98,0.026151898734177115
3.0,0.026151898734177115
3.02,0.016151898734177106
3.04,0.016151898734177106
3.06,0.006151898734177097
3.08,-0.003848101265822912
3.1,-0.003848101265822912
3.12,-0.01384810126582281
3.14,-0.02384810126582282
3.16,-0.02384810126582282
3.18,-0.03384810126582283
3.2,-0.03384810126582283
3.22,-0.02384810126582282
3.24,-0.02384810126582282
3.26,-0.01384810126582281
3.28,-0.003848101265822912
3.3,-0.003848101265822912
3.32,0.006151898734177097
3.34,0.016151898734177106
3.36,0.016151898734177106
3.38,0.026151898734177115
3.4,0.026151898734177115
3.42,0.026151898734177115
3.44,0.026151898734177115
3.46,0.016151898734177106
3.48,0.016151898734177106
3.5,0.006151898734177097
3.52,-0.003848101265822912
3.54,-0.003848101265822912
3.56,-0.01384810126582281
3.58,-0.02384810126582282
3.6,-0.02384810126582282
3.62,-0.02384810126582282
3.64,-0.02384810126582282
3.66,-0.01384810126582281
3.68,-0.01384810126582281
3.7,-0.003848101265822912
3.72,0.006151898734177097
3.74,0.006151898734177097
3.76,0.016151898734177106
3.78,0.016151898734177106
3.8,0.016151898734177106
3.82,0.016151898734177106
3.84,0.016151898734177106
3.86,0.016151898734177106
3.88,0.006151898734177097
3.9,0.006151898734177097
3.92,-0.003848101265822912
3.94,-0.01384810126582281
3.96,-0.01384810126582281
3.98,-0.02384810126582282
4.0,-0.02384810126582282
4.02,-0.02384810126582282
4.04,-0.02384810126582282
4.06,-0.02384810126582282
4.08,-0.01384810126582281
4.1,-0.01384810126582281
4.12,-0.003848101265822912
4.14,0.006151898734177097
4.16,0.016151898734177106
4.18,0.016151898734177106
4.2,0.026151898734177115
4.22,0.026151898734177115
4.24,0.026151898734177115
4.26,0.026151898734177115
4.28,0.026151898734177115
4.3,0.016151898734177106
4.32,0.006151898734177097
4.34,0.006151898734177097
4.36,-0.003848101265822912
4.38,-0.01384810126582281
4.4,-0.01384810126582281
4.42,-0.02384810126582282
4.44,-0.02384810126582282
4.46,-0.02384810126582282
4.48,-0.02384810126582282
4.5,-0.01384810126582281
4.52,-0.01384810126582281
4.54,-0.003848101265822912
4.56,-0.003848101265822912
4.58,0.006151898734177097
4.6,0.016151898734177106
4.62,0.016151898734177106
4.64,0.016151898734177106
4.66,0.016151898734177106
4.68,0.016151898734177106
4.7,0.016151898734177106
4.72,0.006151898734177097
4.74,0.006151898734177097
4.76,-0.003848101265822912
4.78,-0.003848101265822912
4.8,-0.01384810126582281
4.82,-0.01384810126582281
4.84,-0.02384810126582282
