"time","position"
9.020,0.56
9.040,0.56
9.060,0.56
9.080,0.56
9.100,0.57
9.120,0.57
9.140,0.57
9.160,0.56
9.180,0.56
9.200,0.56
9.220,0.56
9.240,0.56
9.260,0.55
9.280,0.55
9.300,0.55
9.320,0.55
9.340,0.56
9.360,0.56
9.380,0.56
9.400,0.57
9.420,0.57
9.440,0.58
9.460,0.59
9.480,0.59
9.500,0.60
9.520,0.60
9.540,0.60
9.560,0.60
9.580,0.60
9.600,0.60
9.620,0.59
9.640,0.59
9.660,0.58
9.680,0.57
9.700,0.57
9.720,0.56
9.740,0.55
9.760,0.55
9.780,0.55
9.800,0.55
9.820,0.55
9.840,0.55
9.860,0.55
9.880,0.55
9.900,0.56
9.920,0.56
9.940,0.56
9.960,0.57
9.980,0.57
10.000,0.57
10.020,0.57
10.040,0.57
10.060,0.57
10.080,0.57
10.100,0.57
10.120,0.57
10.140,0.57
10.160,0.57
10.180,0.57
10.200,0.58
10.220,0.58
10.240,0.58
10.260,0.58
10.280,0.59
10.300,0.59
10.320,0.59
10.340,0.59
10.360,0.59
10.380,0.59
10.400,0.59
10.420,0.59
10.440,0.58
10.460,0.57
10.480,0.57
10.500,0.56
10.520,0.56
10.540,0.55
10.560,0.54
10.580,0.54
10.600,0.54
10.620,0.54
10.640,0.54
10.660,0.55
10.680,0.55
10.700,0.55
10.720,0.56
10.740,0.57
10.760,0.57
10.780,0.58
10.800,0.58
10.820,0.58
10.840,0.59
10.860,0.59
10.880,0.59
10.900,0.59
10.920,0.59
10.940,0.58
10.960,0.58
10.980,0.58
11.000,0.58
11.020,0.58
11.040,0.58
11.060,0.58
11.080,0.58
11.100,0.58
11.120,0.58
11.140,0.58
11.160,0.58
11.180,0.58
11.200,0.58
11.220,0.57
11.240,0.57
11.260,0.57
11.280,0.56
11.300,0.56
11.320,0.55
11.340,0.55
11.360,0.55
11.380,0.54
11.400,0.54
11.420,0.54
11.440,0.55
11.460,0.55
11.480,0.55
11.500,0.56
11.520,0.56
11.540,0.57
11.560,0.58
11.580,0.58
11.600,0.59
11.620,0.59
11.640,0.60
11.660,0.60
11.680,0.60
11.700,0.60
11.720,0.59
11.740,0.59
11.760,0.59
11.780,0.58
11.800,0.58
11.820,0.57
11.840,0.57
11.860,0.57
11.880,0.56
11.900,0.56
11.920,0.56
11.940,0.56
11.960,0.56
11.980,0.56
12.000,0.56
12.020,0.56
12.040,0.56
12.060,0.56
12.080,0.56
12.100,0.56
12.120,0.56
12.140,0.56
12.160,0.56
12.180,0.56
12.200,0.56
12.220,0.56
12.240,0.56
12.260,0.56
12.280,0.56
12.300,0.57
12.320,0.57
12.340,0.58
12.360,0.58
12.380,0.59
12.400,0.59
12.420,0.60
12.440,0.60
12.460,0.60
12.480,0.60
12.500,0.60
12.520,0.59
12.540,0.59
12.560,0.58
12.580,0.58
12.600,0.57
12.620,0.57
12.640,0.56
12.660,0.56
12.680,0.55
12.700,0.55
12.720,0.55
12.740,0.55
12.760,0.55
12.780,0.55
12.800,0.55
12.820,0.56
12.840,0.56
12.860,0.56
12.880,0.57
12.900,0.57
12.920,0.57
12.940,0.57
12.960,0.57
12.980,0.57
13.000,0.57
13.020,0.57
13.040,0.57
13.060,0.57
13.080,0.57
13.100,0.58
13.120,0.58
13.140,0.58
13.160,0.58
13.180,0.58
13.200,0.59
13.220,0.59
13.240,0.59
13.260,0.59
13.280,0.59
13.300,0.59
13.320,0.58
13.340,0.58
13.360,0.58
13.380,0.57
13.400,0.56
13.420,0.56
13.440,0.55
13.460,0.55
13.480,0.55
13.500,0.54
13.520,0.54
13.540,0.54
13.560,0.55
13.580,0.55
13.600,0.55
13.620,0.56
13.640,0.56
13.660,0.57
13.680,0.57
13.700,0.58
13.720,0.58
13.740,0.58
13.760,0.59
13.780,0.59
13.800,0.59
13.820,0.59
13.840,0.58
13.860,0.58
13.880,0.58
13.900,0.58
13.920,0.58
13.940,0.58
13.960,0.58
13.980,0.58
14.000,0.58
14.020,0.58
14.040,0.58
14.060,0.58
14.080,0.58
14.100,0.57
14.120,0.57
14.140,0.57
14.160,0.57
14.180,0.56
14.200,0.56
14.220,0.56
14.240,0.55
14.260,0.55
14.280,0.55
14.300,0.55
14.320,0.55
14.340,0.55
14.360,0.55
14.380,0.55
14.400,0.56
14.420,0.56
14.440,0.57
14.460,0.57
14.480,0.58
14.500,0.58
14.520,0.59
14.540,0.59
14.560,0.59
14.580,0.59
14.600,0.59
14.620,0.59
14.640,0.59
14.660,0.59
14.680,0.58
14.700,0.58
14.720,0.58
14.740,0.57
14.760,0.57
14.780,0.57
14.800,0.56
14.820,0.56
14.840,0.56
14.860,0.56
14.880,0.56
14.900,0.56
14.920,0.56
14.940,0.56
14.960,0.56
14.980,0.56
15.000,0.56
15.020,0.56
15.040,0.56
15.060,0.56
15.080,0.56
15.100,0.56
15.120,0.56
15.140,0.56
15.160,0.56
15.180,0.56
15.200,0.57
15.220,0.57
15.240,0.58
15.260,0.58
15.280,0.58
15.300,0.59
15.320,0.59
15.340,0.59
15.360,0.59
15.380,0.59
15.400,0.59
15.420,0.59
15.440,0.59
15.460,0.58
15.480,0.58
15.500,0.57
15.520,0.57
15.540,0.56
15.560,0.56
15.580,0.56
15.600,0.55
15.620,0.55
15.640,0.55
15.660,0.55
15.680,0.55
15.700,0.55
15.720,0.56
15.740,0.56
15.760,0.56
15.780,0.56
15.800,0.57
15.820,0.57
15.840,0.57
15.860,0.57
15.880,0.57
15.900,0.57
15.920,0.57
15.940,0.57
15.960,0.58
15.980,0.58
16.000,0.58
16.020,0.58
16.040,0.58
16.060,0.58
16.080,0.58
16.100,0.59
16.120,0.59
16.140,0.59
16.160,0.59
16.180,0.59
16.200,0.58
16.220,0.58
16.240,0.58
16.260,0.58
16.280,0.57
16.300,0.57
16.320,0.56
16.340,0.56
16.360,0.55
16.380,0.55
16.400,0.55
16.420,0.55
16.440,0.55
16.460,0.55
16.480,0.55
16.500,0.55
16.520,0.56
16.540,0.56
16.560,0.56
16.580,0.57
16.600,0.57
16.620,0.58
16.640,0.58
16.660,0.58
16.680,0.58
16.700,0.59
16.720,0.59
16.740,0.59
16.760,0.58
16.780,0.58
16.800,0.58
16.820,0.58
16.840,0.58
16.860,0.58
16.880,0.58
16.900,0.58
16.920,0.58
16.940,0.58
16.960,0.57
16.980,0.57
17.000,0.57
17.020,0.57
17.040,0.57
17.060,0.57
17.080,0.56
17.100,0.56
17.120,0.56
17.140,0.56
17.160,0.55
17.180,0.55
17.200,0.55
17.220,0.55
17.240,0.55
17.260,0.55
17.280,0.56
17.300,0.56
17.320,0.56
17.340,0.57
17.360,0.57
17.380,0.58
17.400,0.58
17.420,0.58
17.440,0.59
17.460,0.59
17.480,0.59
17.500,0.59
17.520,0.59
17.540,0.59
17.560,0.59
17.580,0.59
17.600,0.58
17.620,0.58
17.640,0.58
17.660,0.57
17.680,0.57
17.700,0.57
17.720,0.56
17.740,0.56
17.760,0.56
17.780,0.56
17.800,0.56
17.820,0.56
17.840,0.56
17.860,0.56
17.880,0.56
17.900,0.56
17.920,0.56
17.940,0.56
17.960,0.56
17.980,0.56
18.000,0.56
18.020,0.56
18.040,0.56
18.060,0.56
18.080,0.57
18.100,0.57
18.120,0.57
18.140,0.58
18.160,0.58
18.180,0.58
18.200,0.58
18.220,0.59
18.240,0.59
18.260,0.59
18.280,0.59
18.300,0.59
18.320,0.59
18.340,0.59
18.360,0.58
18.380,0.58
18.400,0.58
18.420,0.57
18.440,0.57
18.460,0.56
18.480,0.56
18.500,0.56
18.520,0.55
18.540,0.55
18.560,0.55
18.580,0.55
18.600,0.55
18.620,0.55
18.640,0.56
18.660,0.56
18.680,0.56
18.700,0.56
18.720,0.57
18.740,0.57
18.760,0.57
18.780,0.57
18.800,0.57
18.820,0.57
18.840,0.58
18.860,0.58
18.880,0.58
18.900,0.58
18.920,0.58
18.940,0.58
18.960,0.58
18.980,0.58
19.000,0.58
19.020,0.58
19.040,0.58
19.060,0.58
19.080,0.58
19.100,0.58
19.120,0.58
19.140,0.58
19.160,0.58
19.180,0.57
19.200,0.57
19.220,0.56
19.240,0.56
19.260,0.56
19.280,0.55
19.300,0.55
19.320,0.55
19.340,0.55
19.360,0.55
19.380,0.55
19.400,0.55
19.420,0.56
19.440,0.56
19.460,0.56
19.480,0.57
19.500,0.57
19.520,0.57
19.540,0.58
19.560,0.58
19.580,0.58
19.600,0.58
19.620,0.58
19.640,0.59
19.660,0.59
19.680,0.59
19.700,0.58
19.720,0.58
19.740,0.58
19.760,0.58
19.780,0.58
19.800,0.58
19.820,0.58
19.840,0.58
19.860,0.57
19.880,0.57
19.900,0.57
19.920,0.57
19.940,0.57
19.960,0.57
19.980,0.56
20.000,0.56
20.020,0.56
20.040,0.56
20.060,0.56
20.080,0.56
20.100,0.55
20.120,0.55
20.140,0.55
20.160,0.56
20.180,0.56
20.200,0.56
20.220,0.56
20.240,0.57
20.260,0.57
20.280,0.57
20.300,0.58
20.320,0.58
20.340,0.58
20.360,0.59
20.380,0.59
20.400,0.59
20.420,0.59
20.440,0.59
20.460,0.59
20.480,0.59
20.500,0.58
20.520,0.58
20.540,0.58
20.560,0.58
20.580,0.57
20.600,0.57
20.620,0.57
20.640,0.57
20.660,0.56
20.680,0.56
20.700,0.56
20.720,0.56
20.740,0.56
20.760,0.56
20.780,0.56
20.800,0.56
20.820,0.56
20.840,0.56
20.860,0.56
20.880,0.56
20.900,0.56
20.920,0.56
20.940,0.56
20.960,0.57
20.980,0.57
21.000,0.57
21.020,0.57
21.040,0.58
21.060,0.58
21.080,0.58
21.100,0.58
21.120,0.59
21.140,0.59
21.160,0.59
21.180,0.59
21.200,0.59
21.220,0.59
21.240,0.59
21.260,0.58
21.280,0.58
21.300,0.58
21.320,0.57
21.340,0.57
21.360,0.57
21.380,0.56
21.400,0.56
21.420,0.56
21.440,0.56
21.460,0.56
21.480,0.55
21.500,0.55
21.520,0.56
21.540,0.56
21.560,0.56
21.580,0.56
21.600,0.56
21.620,0.56
21.640,0.57
21.660,0.57
21.680,0.57
21.700,0.57
21.720,0.57
21.740,0.57
21.760,0.58
21.780,0.58
21.800,0.58
21.820,0.58
21.840,0.58
21.860,0.58
21.880,0.58
21.900,0.58
21.920,0.58
21.940,0.58
21.960,0.58
21.980,0.58
22.000,0.58
22.020,0.58
22.040,0.58
22.060,0.57
22.080,0.57
22.100,0.57
22.120,0.57
22.140,0.56
22.160,0.56
22.180,0.56
22.200,0.56
22.220,0.55
22.240,0.55
22.260,0.55
22.280,0.55
22.300,0.56
22.320,0.56
22.340,0.56
22.360,0.56
22.380,0.57
22.400,0.57
22.420,0.57
22.440,0.57
22.460,0.58
22.480,0.58
22.500,0.58
22.520,0.58
22.540,0.58
22.560,0.58
22.580,0.58
22.600,0.58
22.620,0.58
22.640,0.58
22.660,0.58
22.680,0.58
22.700,0.58
22.720,0.58
22.740,0.58
22.760,0.58
22.780,0.57
22.800,0.57
22.820,0.57
22.840,0.57
22.860,0.57
22.880,0.56
22.900,0.56
22.920,0.56
22.940,0.56
22.960,0.56
22.980,0.56
23.000,0.56
23.020,0.56
23.040,0.56
23.060,0.56
23.080,0.56
23.100,0.56
23.120,0.56
23.140,0.57
23.160,0.57
23.180,0.57
23.200,0.58
23.220,0.58
23.240,0.58
23.260,0.58
23.280,0.59
23.300,0.59
23.320,0.59
23.340,0.59
23.360,0.59
23.380,0.59
23.400,0.58
23.420,0.58
23.440,0.58
23.460,0.58
23.480,0.57
23.500,0.57
23.520,0.57
23.540,0.57
23.560,0.57
23.580,0.56
23.600,0.56
23.620,0.56
23.640,0.56
23.660,0.56
23.680,0.56
23.700,0.56
23.720,0.56
23.740,0.56
23.760,0.56
23.780,0.56
23.800,0.56
23.820,0.56
23.840,0.56
23.860,0.57
23.880,0.57
23.900,0.57
23.920,0.57
23.940,0.58
23.960,0.58
23.980,0.58
24.000,0.58
24.020,0.58
24.040,0.59
24.060,0.59
24.080,0.59
24.100,0.59
24.120,0.59
24.140,0.58
24.160,0.58
24.180,0.58
24.200,0.58
24.220,0.57
24.240,0.57
24.260,0.57
24.280,0.57
24.300,0.56
24.320,0.56
24.340,0.56
24.360,0.56
24.380,0.56
24.400,0.56
24.420,0.56
24.440,0.56
24.460,0.56
24.480,0.56
24.500,0.56
24.520,0.56
24.540,0.56
24.560,0.57
24.580,0.57
24.600,0.57
24.620,0.57
24.640,0.57
24.660,0.58
24.680,0.58
24.700,0.58
24.720,0.58
24.740,0.58
24.760,0.58
24.780,0.58
24.800,0.58
24.820,0.58
24.840,0.58
24.860,0.58
24.880,0.58
24.900,0.58
24.920,0.58
24.940,0.58
24.960,0.57
24.980,0.57
25.000,0.57
25.020,0.57
25.040,0.56
25.060,0.56
25.080,0.56
25.100,0.56
25.120,0.56
25.140,0.56
25.160,0.55
25.180,0.56
25.200,0.56
25.220,0.56
25.240,0.56
25.260,0.56
25.280,0.56
25.300,0.57
25.320,0.57
25.340,0.57
25.360,0.58
25.380,0.58
25.400,0.58
25.420,0.58
25.440,0.58
25.460,0.58
25.480,0.58
25.500,0.58
25.520,0.58
25.540,0.58
25.560,0.58
25.580,0.58
25.600,0.58
25.620,0.58
25.640,0.58
25.660,0.58
25.680,0.57
25.700,0.57
25.720,0.57
25.740,0.57
25.760,0.57
25.780,0.56
25.800,0.56
25.820,0.56
25.840,0.56
25.860,0.56
25.880,0.56
25.900,0.56
25.920,0.56
25.940,0.56
25.960,0.56
25.980,0.56
26.000,0.56
26.020,0.56
26.040,0.57
26.060,0.57
26.080,0.57
26.100,0.58
26.120,0.58
26.140,0.58
26.160,0.58
26.180,0.58
26.200,0.59
26.220,0.59
26.240,0.59
26.260,0.58
26.280,0.58
26.300,0.58
26.320,0.58
26.340,0.58
26.360,0.58
26.380,0.58
26.400,0.57
26.420,0.57
26.440,0.57
26.460,0.57
26.480,0.57
26.500,0.56
26.520,0.56
26.540,0.56
26.560,0.56
26.580,0.56
26.600,0.56
26.620,0.56
26.640,0.56
26.660,0.56
26.680,0.56
26.700,0.56
26.720,0.56
26.740,0.56
26.760,0.57
26.780,0.57
26.800,0.57
26.820,0.57
26.840,0.58
26.860,0.58
26.880,0.58
26.900,0.58
26.920,0.58
26.940,0.59
26.960,0.59
26.980,0.59
27.000,0.59
27.020,0.58
27.040,0.58
27.060,0.58
27.080,0.58
27.100,0.58
27.120,0.57
27.140,0.57
27.160,0.57
27.180,0.57
27.200,0.56
27.220,0.56
27.240,0.56
27.260,0.56
27.280,0.56
27.300,0.56
27.320,0.56
27.340,0.56
27.360,0.56
27.380,0.56
27.400,0.56
27.420,0.56
27.440,0.56
27.460,0.56
27.480,0.57
27.500,0.57
27.520,0.57
27.540,0.57
27.560,0.57
27.580,0.58
27.600,0.58
27.620,0.58
27.640,0.58
27.660,0.58
27.680,0.58
27.700,0.58
27.720,0.59
27.740,0.58
27.760,0.58
27.780,0.58
27.800,0.58
27.820,0.58
27.840,0.58
27.860,0.57
27.880,0.57
27.900,0.57
27.920,0.57
27.940,0.56
27.960,0.56
27.980,0.56
28.000,0.56
28.020,0.56
28.040,0.56
28.060,0.56
28.080,0.56
28.100,0.56
28.120,0.56
28.140,0.56
