frequency,amplitude
0.0,3.7969627442180354e-14
0.05727376861397475,0.03628399351156184
0.1145475372279495,0.033573226885075455
0.17182130584192423,0.09185944456814718
0.229095074455899,0.0643553624433067
0.28636884306987376,0.1287795593962793
0.34364261168384846,0.08245531616913028
0.4009163802978232,0.16599323966693352
0.458190148911798,0.09132841082399736
0.5154639175257727,0.1304908314996874
0.5727376861397475,0.09060234565307641
0.6300114547537222,0.16954411808887024
0.6872852233676969,0.1681655846689232
0.7445589919816717,0.15826628743724894
0.8018327605956465,0.1752600310062633
0.8591065292096213,0.24140938320192667
0.916380297823596,0.3085599322450427
0.9736540664375707,0.40600431689993116
1.0309278350515454,0.5112169811213513
1.0882016036655202,0.5190859257468879
1.145475372279495,0.6072502595883932
1.2027491408934696,0.7888220697834221
1.2600229095074444,1.0799468841972977
1.3172966781214193,1.6646821520340276
1.3745704467353939,9.311071202767183
1.4318442153493687,1.2877924813663555
1.4891179839633435,0.7236696743213189
1.5463917525773183,0.4344150039131682
1.603665521191293,0.4272110788766152
1.6609392898052677,0.17262534120793838
1.7182130584192425,0.15975341769810453
1.7754868270332171,0.06695543265765792
1.832760595647192,0.18785040110129936
1.8900343642611668,0.021029237811113707
1.9473081328751414,0.18449243271761262
2.004581901489116,0.19122606041267218
2.061855670103091,0.369018085039328
2.119129438717066,0.42898926837657975
2.1764032073310404,0.49935524636665934
2.233676975945015,0.9894297258373757
2.29095074455899,1.3738659022494395
2.3482245131729647,2.929719015958492
2.4054982817869393,10.555164429328196
2.4627720504009143,2.3681044760161396
2.520045819014889,1.4897408799465865
2.5773195876288635,1.0121579760948547
2.6345933562428385,0.817907810265586
2.691867124856813,0.7296456739300936
2.7491408934707877,0.5928798419919824
2.8064146620847628,0.5436436513642096
2.8636884306987374,0.6019995515227429
2.9209621993127124,0.4553183518095145
2.978235967926687,0.547803173164022
3.0355097365406616,0.3835669688356318
3.0927835051546366,0.32685638901601194
3.150057273768611,0.3022001802830063
3.207331042382586,0.402787747661776
3.264604810996561,0.3030175338058941
3.3218785796105355,0.23514770969041845
3.37915234822451,0.2694105052290683
3.436426116838485,0.2780870763203119
3.4936998854524597,0.27156990071550896
3.5509736540664343,0.3314942056262822
3.6082474226804093,0.21375093838909445
3.665521191294384,0.2914899844131154
3.7227949599083585,0.1801095931488229
3.7800687285223336,0.229165656306147
3.837342497136308,0.24764503476855718
3.8946162657502827,0.2920922535863752
3.951890034364258,0.16018617733674714
4.009163802978232,0.24052105076190308
4.066437571592207,0.1639839966783988
4.123711340206182,0.22318352084096824
4.180985108820157,0.20310055641410588
4.238258877434132,0.23122395849540373
4.295532646048106,0.14103408991479496
4.352806414662081,0.13165566347930516
4.410080183276055,0.17163388711246103
4.46735395189003,0.10088248788520414
4.5246277205040055,0.19558668963930612
4.58190148911798,0.2054117950324802
4.639175257731955,0.17620893129739762
4.696449026345929,0.16250672694665455
4.753722794959904,0.15450654649224596
4.8109965635738785,0.026152596124763176
4.868270332187854,0.1383685415053402
4.925544100801829,0.12342646898361914
4.982817869415803,0.23508538118817668
5.040091638029778,0.09708880481637464
5.097365406643752,0.10177029134096516
5.154639175257727,0.08722445221674373
5.2119129438717025,0.12415827450891934
5.269186712485677,0.15844012498558904
5.326460481099652,0.09591497671873386
5.383734249713626,0.028415396004267186
5.441008018327601,0.10333374180602384
5.498281786941575,0.09821566491963589
5.555555555555551,0.020031114270233796
5.6128293241695255,0.13217044268375142
5.6701030927835,0.16069647991871072
5.727376861397475,0.08775002990393706
5.784650630011449,0.06224119270907302
5.841924398625425,0.1484296533544658
5.899198167239399,0.23120237158745988
5.956471935853374,0.1390238677499356
6.013745704467349,0.10819584787613071
6.071019473081323,0.04483430270025622
6.128293241695298,0.09029360275793714
6.185567010309273,0.08688042404102106
6.242840778923248,0.056692102830013
6.300114547537222,0.15247119107333962
6.357388316151197,0.08298871962475059
6.414662084765172,0.1417541268718004
6.471935853379146,0.04705482530502327
6.529209621993122,0.09824621316446021
6.586483390607096,0.017618281717526777
6.643757159221071,0.11922839040249708
6.7010309278350455,0.08159859200310518
6.75830469644902,0.15687231710704364
6.815578465062995,0.08042320345311219
6.87285223367697,0.15057552577895442
6.930126002290945,0.030837787063765196
6.987399770904919,0.0812902916799801
7.044673539518894,0.18870400961628486
7.101947308132869,0.04501162470928369
7.159221076746843,0.18001321865709707
7.216494845360819,0.1182743424789095
7.273768613974793,0.09446252118730346
7.331042382588768,0.16969183166461332
7.388316151202742,0.12230723592401636
7.445589919816717,0.06817792651671992
7.5028636884306925,0.0021065269117631993
7.560137457044667,0.06805996437675928
7.617411225658642,0.18613974469481806
7.674684994272616,0.1447810025664534
7.731958762886591,0.14025179522406436
7.7892325315005655,0.16886677908891534
7.846506300114541,0.09013494238664847
7.903780068728516,0.07694481454489056
7.96105383734249,0.09200939233199991
8.018327605956465,0.11282141715186746
8.07560137457044,0.06342498980299902
8.132875143184414,0.12635624079675553
8.190148911798389,0.149976174060653
8.247422680412363,0.18105162668120067
8.304696449026338,0.11455001542594032
8.361970217640314,0.036048467563552025
