"time","position"
3.880,0.59
3.900,0.59
3.920,0.59
3.940,0.58
3.960,0.58
3.980,0.58
4.000,0.57
4.020,0.57
4.040,0.57
4.060,0.58
4.080,0.58
4.100,0.58
4.120,0.59
4.140,0.59
4.160,0.59
4.180,0.59
4.200,0.59
4.220,0.59
4.240,0.59
4.260,0.58
4.280,0.57
4.300,0.56
4.320,0.55
4.340,0.55
4.360,0.54
4.380,0.53
4.400,0.52
4.420,0.52
4.440,0.52
4.460,0.53
4.480,0.53
4.500,0.54
4.520,0.55
4.540,0.56
4.560,0.57
4.580,0.59
4.600,0.59
4.620,0.60
4.640,0.61
4.660,0.61
4.680,0.61
4.700,0.61
4.720,0.61
4.740,0.60
4.760,0.60
4.780,0.59
4.800,0.58
4.820,0.57
4.840,0.57
4.860,0.56
4.880,0.56
4.900,0.56
4.920,0.56
4.940,0.56
4.960,0.56
4.980,0.57
5.000,0.57
5.020,0.57
5.040,0.57
5.060,0.57
5.080,0.57
5.100,0.56
5.120,0.56
5.140,0.56
5.160,0.55
5.180,0.55
5.200,0.54
5.220,0.54
5.240,0.54
5.260,0.54
5.280,0.54
5.300,0.55
5.320,0.56
5.340,0.57
5.360,0.58
5.380,0.59
5.400,0.60
5.420,0.61
5.440,0.61
5.460,0.62
5.480,0.62
5.500,0.62
5.520,0.61
5.540,0.61
5.560,0.60
5.580,0.59
5.600,0.58
5.620,0.57
5.640,0.56
5.660,0.55
5.680,0.55
5.700,0.54
5.720,0.54
5.740,0.54
5.760,0.54
5.780,0.54
5.800,0.55
5.820,0.55
5.840,0.56
5.860,0.56
5.880,0.57
5.900,0.57
5.920,0.57
5.940,0.57
5.960,0.57
5.980,0.57
6.000,0.57
6.020,0.57
6.040,0.56
6.060,0.56
6.080,0.56
6.100,0.57
6.120,0.57
6.140,0.57
6.160,0.58
6.180,0.59
6.200,0.59
6.220,0.60
6.240,0.60
6.260,0.61
6.280,0.61
6.300,0.61
6.320,0.60
6.340,0.60
6.360,0.59
6.380,0.58
6.400,0.57
6.420,0.56
6.440,0.55
6.460,0.55
6.480,0.54
6.500,0.53
6.520,0.53
6.540,0.53
6.560,0.53
6.580,0.53
6.600,0.54
6.620,0.55
6.640,0.55
6.660,0.56
6.680,0.57
6.700,0.58
6.720,0.58
6.740,0.59
6.760,0.59
6.780,0.59
6.800,0.59
6.820,0.59
6.840,0.59
6.860,0.58
6.880,0.58
6.900,0.58
6.920,0.58
6.940,0.58
6.960,0.58
6.980,0.58
7.000,0.58
7.020,0.58
7.040,0.58
7.060,0.59
7.080,0.59
7.100,0.59
7.120,0.59
7.140,0.58
7.160,0.58
7.180,0.58
7.200,0.57
7.220,0.56
7.240,0.55
7.260,0.55
7.280,0.54
7.300,0.54
7.320,0.53
7.340,0.53
7.360,0.53
7.380,0.54
7.400,0.54
7.420,0.55
7.440,0.56
7.460,0.57
7.480,0.58
7.500,0.59
7.520,0.59
7.540,0.60
7.560,0.61
7.580,0.61
7.600,0.61
7.620,0.61
7.640,0.60
7.660,0.60
7.680,0.59
7.700,0.59
7.720,0.58
7.740,0.57
7.760,0.57
7.780,0.56
7.800,0.56
7.820,0.56
7.840,0.56
7.860,0.56
7.880,0.56
7.900,0.57
7.920,0.57
7.940,0.57
7.960,0.57
7.980,0.57
8.000,0.57
8.020,0.56
8.040,0.56
8.060,0.56
8.080,0.55
8.100,0.55
8.120,0.55
8.140,0.55
8.160,0.55
8.180,0.55
8.200,0.55
8.220,0.56
8.240,0.57
8.260,0.57
8.280,0.58
8.300,0.59
8.320,0.60
8.340,0.60
8.360,0.61
8.380,0.61
8.400,0.61
8.420,0.61
8.440,0.60
8.460,0.60
8.480,0.59
8.500,0.58
8.520,0.58
8.540,0.57
8.560,0.56
8.580,0.55
8.600,0.55
8.620,0.54
8.640,0.54
8.660,0.54
8.680,0.54
8.700,0.55
8.720,0.55
8.740,0.56
8.760,0.56
8.780,0.56
8.800,0.57
8.820,0.57
8.840,0.57
8.860,0.57
8.880,0.57
8.900,0.57
8.920,0.57
8.940,0.57
8.960,0.57
8.980,0.57
9.000,0.57
9.020,0.57
9.040,0.57
9.060,0.58
9.080,0.58
9.100,0.59
9.120,0.59
9.140,0.60
9.160,0.60
9.180,0.60
9.200,0.60
9.220,0.60
9.240,0.60
9.260,0.59
9.280,0.59
9.300,0.58
9.320,0.57
9.340,0.56
9.360,0.55
9.380,0.55
9.400,0.54
9.420,0.54
9.440,0.53
9.460,0.53
9.480,0.54
9.500,0.54
9.520,0.54
9.540,0.55
9.560,0.56
9.580,0.57
9.600,0.57
9.620,0.58
9.640,0.58
9.660,0.59
9.680,0.59
9.700,0.59
9.720,0.59
9.740,0.59
9.760,0.59
9.780,0.58
9.800,0.58
9.820,0.58
9.840,0.58
9.860,0.58
9.880,0.58
9.900,0.58
9.920,0.58
9.940,0.58
9.960,0.58
9.980,0.58
10.000,0.58
10.020,0.58
10.040,0.58
10.060,0.58
10.080,0.57
10.100,0.57
10.120,0.56
10.140,0.56
10.160,0.55
10.180,0.55
10.200,0.54
10.220,0.54
10.240,0.54
10.260,0.54
10.280,0.54
10.300,0.54
10.320,0.55
10.340,0.56
10.360,0.56
10.380,0.57
10.400,0.58
10.420,0.59
10.440,0.59
10.460,0.60
10.480,0.60
10.500,0.60
10.520,0.60
10.540,0.60
10.560,0.60
10.580,0.59
10.600,0.59
10.620,0.58
10.640,0.58
10.660,0.57
10.680,0.57
10.700,0.57
10.720,0.56
10.740,0.56
10.760,0.56
10.780,0.56
10.800,0.56
10.820,0.56
10.840,0.56
10.860,0.57
10.880,0.57
10.900,0.56
10.920,0.56
10.940,0.56
10.960,0.56
10.980,0.56
11.000,0.55
11.020,0.55
11.040,0.55
11.060,0.55
11.080,0.55
11.100,0.56
11.120,0.56
11.140,0.56
11.160,0.57
11.180,0.58
11.200,0.58
11.220,0.59
11.240,0.60
11.260,0.60
11.280,0.60
11.300,0.61
11.320,0.61
11.340,0.60
11.360,0.60
11.380,0.59
11.400,0.59
11.420,0.58
11.440,0.57
11.460,0.57
11.480,0.56
11.500,0.55
11.520,0.55
11.540,0.55
11.560,0.54
11.580,0.55
11.600,0.55
11.620,0.55
11.640,0.55
11.660,0.56
11.680,0.56
11.700,0.56
11.720,0.57
11.740,0.57
11.760,0.57
11.780,0.57
11.800,0.57
11.820,0.57
11.840,0.57
11.860,0.57
11.880,0.57
11.900,0.57
11.920,0.57
11.940,0.57
11.960,0.58
11.980,0.58
12.000,0.58
12.020,0.59
12.040,0.59
12.060,0.59
12.080,0.60
12.100,0.60
12.120,0.60
12.140,0.59
12.160,0.59
12.180,0.59
12.200,0.58
12.220,0.57
12.240,0.57
12.260,0.56
12.280,0.55
12.300,0.55
12.320,0.54
12.340,0.54
12.360,0.54
12.380,0.54
12.400,0.54
12.420,0.54
12.440,0.55
12.460,0.55
12.480,0.56
12.500,0.57
12.520,0.57
12.540,0.58
12.560,0.58
12.580,0.59
12.600,0.59
12.620,0.59
12.640,0.59
12.660,0.59
12.680,0.59
12.700,0.58
12.720,0.58
12.740,0.58
12.760,0.58
12.780,0.58
12.800,0.58
12.820,0.58
12.840,0.58
12.860,0.58
12.880,0.58
12.900,0.58
12.920,0.58
12.940,0.58
12.960,0.58
12.980,0.57
13.000,0.57
13.020,0.57
13.040,0.56
13.060,0.56
13.080,0.55
13.100,0.55
13.120,0.54
13.140,0.54
13.160,0.54
13.180,0.54
13.200,0.54
13.220,0.55
13.240,0.55
13.260,0.56
13.280,0.57
13.300,0.57
13.320,0.58
13.340,0.59
13.360,0.59
13.380,0.60
13.400,0.60
13.420,0.60
13.440,0.60
13.460,0.60
13.480,0.59
13.500,0.59
13.520,0.59
13.540,0.58
13.560,0.58
13.580,0.57
13.600,0.57
13.620,0.57
13.640,0.56
13.660,0.56
13.680,0.56
13.700,0.56
13.720,0.56
13.740,0.56
13.760,0.56
13.780,0.56
13.800,0.56
13.820,0.56
13.840,0.56
13.860,0.56
13.880,0.56
13.900,0.56
13.920,0.56
13.940,0.56
13.960,0.56
13.980,0.56
14.000,0.56
14.020,0.56
14.040,0.56
14.060,0.57
14.080,0.57
14.100,0.58
14.120,0.59
14.140,0.59
14.160,0.60
14.180,0.60
14.200,0.60
14.220,0.60
14.240,0.60
14.260,0.60
14.280,0.59
14.300,0.59
14.320,0.58
14.340,0.58
14.360,0.57
14.380,0.56
14.400,0.56
14.420,0.55
14.440,0.55
14.460,0.55
14.480,0.55
14.500,0.55
14.520,0.55
14.540,0.55
14.560,0.55
14.580,0.56
14.600,0.56
14.620,0.56
14.640,0.57
14.660,0.57
14.680,0.57
14.700,0.57
14.720,0.57
14.740,0.57
14.760,0.57
14.780,0.57
14.800,0.57
14.820,0.57
14.840,0.58
14.860,0.58
14.880,0.58
14.900,0.58
14.920,0.59
14.940,0.59
14.960,0.59
14.980,0.59
15.000,0.59
15.020,0.59
15.040,0.59
15.060,0.59
15.080,0.59
15.100,0.58
15.120,0.58
15.140,0.57
15.160,0.56
15.180,0.56
15.200,0.55
15.220,0.55
15.240,0.54
15.260,0.54
15.280,0.54
15.300,0.54
15.320,0.54
15.340,0.55
15.360,0.55
15.380,0.56
15.400,0.56
15.420,0.57
15.440,0.57
15.460,0.58
15.480,0.58
15.500,0.58
15.520,0.59
15.540,0.59
15.560,0.59
15.580,0.59
15.600,0.59
15.620,0.59
15.640,0.58
15.660,0.58
15.680,0.58
15.700,0.58
15.720,0.58
15.740,0.58
15.760,0.58
15.780,0.58
15.800,0.58
15.820,0.58
15.840,0.58
15.860,0.57
15.880,0.57
15.900,0.57
15.920,0.57
15.940,0.56
15.960,0.56
15.980,0.56
16.000,0.55
16.020,0.55
16.040,0.55
16.060,0.55
16.080,0.55
16.100,0.55
16.120,0.55
16.140,0.55
16.160,0.56
16.180,0.56
16.200,0.57
16.220,0.58
16.240,0.58
16.260,0.59
16.280,0.59
16.300,0.59
16.320,0.60
16.340,0.60
16.360,0.60
16.380,0.60
16.400,0.59
16.420,0.59
16.440,0.58
16.460,0.58
16.480,0.58
16.500,0.57
16.520,0.57
16.540,0.57
16.560,0.56
16.580,0.56
16.600,0.56
16.620,0.56
16.640,0.56
16.660,0.56
16.680,0.56
16.700,0.56
16.720,0.56
16.740,0.56
16.760,0.56
16.780,0.56
16.800,0.56
16.820,0.56
16.840,0.56
16.860,0.56
16.880,0.56
16.900,0.56
16.920,0.56
16.940,0.57
16.960,0.57
16.980,0.57
17.000,0.58
17.020,0.58
17.040,0.59
17.060,0.59
17.080,0.59
17.100,0.60
17.120,0.60
17.140,0.60
17.160,0.60
17.180,0.59
17.200,0.59
17.220,0.59
17.240,0.58
17.260,0.57
17.280,0.57
17.300,0.56
17.320,0.56
17.340,0.55
17.360,0.55
17.380,0.55
17.400,0.55
17.420,0.55
17.440,0.55
17.460,0.55
17.480,0.56
17.500,0.56
17.520,0.56
17.540,0.56
17.560,0.57
17.580,0.57
17.600,0.57
17.620,0.57
17.640,0.57
17.660,0.57
17.680,0.57
17.700,0.58
17.720,0.58
17.740,0.58
17.760,0.58
17.780,0.58
17.800,0.58
17.820,0.58
17.840,0.59
17.860,0.59
17.880,0.59
17.900,0.59
17.920,0.59
17.940,0.59
17.960,0.59
17.980,0.58
18.000,0.58
18.020,0.58
18.040,0.57
18.060,0.57
18.080,0.56
18.100,0.56
18.120,0.55
18.140,0.55
18.160,0.55
18.180,0.55
18.200,0.55
18.220,0.55
18.240,0.55
18.260,0.55
18.280,0.56
18.300,0.56
18.320,0.57
18.340,0.57
18.360,0.57
18.380,0.58
18.400,0.58
18.420,0.58
18.440,0.59
18.460,0.59
18.480,0.59
18.500,0.59
18.520,0.59
18.540,0.59
18.560,0.58
18.580,0.58
18.600,0.58
18.620,0.58
18.640,0.58
18.660,0.58
18.680,0.58
18.700,0.58
18.720,0.58
18.740,0.57
18.760,0.57
18.780,0.57
18.800,0.57
18.820,0.57
18.840,0.56
18.860,0.56
18.880,0.56
18.900,0.55
18.920,0.55
18.940,0.55
18.960,0.55
18.980,0.55
19.000,0.55
19.020,0.55
19.040,0.55
19.060,0.56
19.080,0.56
19.100,0.57
19.120,0.57
19.140,0.58
19.160,0.58
19.180,0.59
19.200,0.59
19.220,0.59
19.240,0.59
19.260,0.59
19.280,0.59
19.300,0.59
19.320,0.59
19.340,0.59
19.360,0.58
19.380,0.58
19.400,0.58
19.420,0.57
19.440,0.57
19.460,0.57
19.480,0.56
19.500,0.56
19.520,0.56
19.540,0.56
19.560,0.56
19.580,0.56
19.600,0.56
19.620,0.56
19.640,0.56
19.660,0.56
19.680,0.56
19.700,0.56
19.720,0.56
19.740,0.56
19.760,0.56
19.780,0.56
19.800,0.56
19.820,0.56
19.840,0.57
19.860,0.57
19.880,0.57
19.900,0.58
19.920,0.58
19.940,0.58
19.960,0.59
19.980,0.59
20.000,0.59
20.020,0.59
20.040,0.59
20.060,0.59
20.080,0.59
20.100,0.59
20.120,0.59
20.140,0.58
20.160,0.58
20.180,0.57
20.200,0.57
20.220,0.56
20.240,0.56
20.260,0.56
20.280,0.55
20.300,0.55
20.320,0.55
20.340,0.55
20.360,0.55
20.380,0.55
20.400,0.56
20.420,0.56
20.440,0.56
20.460,0.56
20.480,0.57
20.500,0.57
20.520,0.57
20.540,0.57
20.560,0.57
20.580,0.57
20.600,0.58
20.620,0.58
20.640,0.58
20.660,0.58
20.680,0.58
20.700,0.58
20.720,0.58
20.740,0.59
20.760,0.59
20.780,0.59
20.800,0.59
20.820,0.59
20.840,0.59
20.860,0.58
20.880,0.58
20.900,0.58
20.920,0.58
20.940,0.57
20.960,0.57
20.980,0.56
21.000,0.56
21.020,0.56
21.040,0.55
21.060,0.55
21.080,0.55
21.100,0.55
21.120,0.55
21.140,0.55
21.160,0.55
21.180,0.56
21.200,0.56
21.220,0.56
21.240,0.57
21.260,0.57
21.280,0.58
21.300,0.58
21.320,0.58
21.340,0.58
21.360,0.59
21.380,0.59
21.400,0.59
21.420,0.59
21.440,0.59
21.460,0.59
21.480,0.58
21.500,0.58
21.520,0.58
21.540,0.58
21.560,0.58
21.580,0.58
21.600,0.58
21.620,0.58
21.640,0.57
21.660,0.57
21.680,0.57
21.700,0.57
21.720,0.57
21.740,0.56
21.760,0.56
21.780,0.56
21.800,0.56
21.820,0.55
21.840,0.55
21.860,0.55
21.880,0.55
21.900,0.55
21.920,0.55
21.940,0.56
21.960,0.56
21.980,0.56
22.000,0.57
22.020,0.57
22.040,0.58
22.060,0.58
22.080,0.58
22.100,0.59
22.120,0.59
22.140,0.59
22.160,0.59
22.180,0.59
22.200,0.59
22.220,0.59
22.240,0.59
22.260,0.58
22.280,0.58
22.300,0.58
22.320,0.58
22.340,0.57
22.360,0.57
22.380,0.57
22.400,0.56
22.420,0.56
22.440,0.56
22.460,0.56
22.480,0.56
22.500,0.56
22.520,0.56
22.540,0.56
22.560,0.56
22.580,0.56
22.600,0.56
22.620,0.56
22.640,0.56
22.660,0.56
22.680,0.56
22.700,0.56
22.720,0.57
22.740,0.57
22.760,0.57
22.780,0.57
22.800,0.58
22.820,0.58
22.840,0.58
22.860,0.59
22.880,0.59
22.900,0.59
22.920,0.59
22.940,0.59
22.960,0.59
22.980,0.59
23.000,0.59
23.020,0.59
23.040,0.58
23.060,0.58
23.080,0.57
23.100,0.57
23.120,0.57
23.140,0.56
23.160,0.56
23.180,0.56
23.200,0.55
23.220,0.55
23.240,0.55
23.260,0.55
23.280,0.55
23.300,0.56
23.320,0.56
23.340,0.56
23.360,0.56
23.380,0.56
23.400,0.57
